book_id,book_title,query,source
0fc174d5-96df-4d95-9fbd-187e2d35bcc8,"Надежная любовь. Как создать отношения, где есть доверие, безопасность и настоящая близость",assistant,synthetic_qwen
0fc174d5-96df-4d95-9fbd-187e2d35bcc8,"Надежная любовь. Как создать отношения, где есть доверие, безопасность и настоящая близость",Как создать надежные и безопасные отношения,synthetic_qwen
0fc174d5-96df-4d95-9fbd-187e2d35bcc8,"Надежная любовь. Как создать отношения, где есть доверие, безопасность и настоящая близость",Создание гармоничных отношений с доверием,synthetic_qwen
0fc174d5-96df-4d95-9fbd-187e2d35bcc8,"Надежная любовь. Как создать отношения, где есть доверие, безопасность и настоящая близость",Общество безопасности в взаимоотношениях,synthetic_qwen
20ae69af-f66e-45ed-95f9-9636dc8f7b28,"Надежная любовь. Как создать отношения, где есть доверие, безопасность и настоящая близость",assistant,synthetic_qwen
20ae69af-f66e-45ed-95f9-9636dc8f7b28,"Надежная любовь. Как создать отношения, где есть доверие, безопасность и настоящая близость",Как поддерживать надёжную любовь,synthetic_qwen
20ae69af-f66e-45ed-95f9-9636dc8f7b28,"Надежная любовь. Как создать отношения, где есть доверие, безопасность и настоящая близость",Привязанность - основной принцип отношений,synthetic_qwen
20ae69af-f66e-45ed-95f9-9636dc8f7b28,"Надежная любовь. Как создать отношения, где есть доверие, безопасность и настоящая близость",Как избежать фобий в отношениях,synthetic_qwen
e29811cb-c993-4868-9fdc-32835441f69a,Она его собственность. Триана,assistant,synthetic_qwen
e29811cb-c993-4868-9fdc-32835441f69a,Она его собственность. Триана,"Конечно! Вот четыре реалистичных поисковых запроса на русский язык, подходящих для поиска этой книги:",synthetic_qwen
e29811cb-c993-4868-9fdc-32835441f69a,Она его собственность. Триана,Угроза темных,synthetic_qwen
e29811cb-c993-4868-9fdc-32835441f69a,Она его собственность. Триана,Академия Темных,synthetic_qwen
239443bf-3fe6-4128-b91f-7f869e6ddc42,Самое главное. Как перестать беспокоиться и начать жить,assistant,synthetic_qwen
239443bf-3fe6-4128-b91f-7f869e6ddc42,Самое главное. Как перестать беспокоиться и начать жить,Самое главное - как справиться со тревожностью?,synthetic_qwen
239443bf-3fe6-4128-b91f-7f869e6ddc42,Самое главное. Как перестать беспокоиться и начать жить,Приведение себя в себя: как избавиться от страха?,synthetic_qwen
239443bf-3fe6-4128-b91f-7f869e6ddc42,Самое главное. Как перестать беспокоиться и начать жить,Борьба с тревогой: методы управления эмоциями,synthetic_qwen
d7fbbfaa-b7fe-4965-8882-78c127200ed7,Самое главное. Как перестать беспокоиться и начать жить,assistant,synthetic_qwen
d7fbbfaa-b7fe-4965-8882-78c127200ed7,Самое главное. Как перестать беспокоиться и начать жить,Как избавиться от беспокоя?,synthetic_qwen
d7fbbfaa-b7fe-4965-8882-78c127200ed7,Самое главное. Как перестать беспокоиться и начать жить,С чего начать жизнь после стресса?,synthetic_qwen
d7fbbfaa-b7fe-4965-8882-78c127200ed7,Самое главное. Как перестать беспокоиться и начать жить,"Чем заняться, если нет времени на отдых?",synthetic_qwen
36382f7b-d00d-4342-816d-de09d9540ba6,Сам себе детектив. Как видеть людей насквозь и выходить из сложных ситуаций,assistant,synthetic_qwen
36382f7b-d00d-4342-816d-de09d9540ba6,Сам себе детектив. Как видеть людей насквозь и выходить из сложных ситуаций,Как расследовать злостное мошенничество,synthetic_qwen
36382f7b-d00d-4342-816d-de09d9540ba6,Сам себе детектив. Как видеть людей насквозь и выходить из сложных ситуаций,Реальная жизнь частного детектива в России,synthetic_qwen
36382f7b-d00d-4342-816d-de09d9540ba6,Сам себе детектив. Как видеть людей насквозь и выходить из сложных ситуаций,Обратная связь о психотропных веществах,synthetic_qwen
1f7d5799-d182-4f5c-ad2c-000a89b5a1e2,Сам себе детектив. Как видеть людей насквозь и выходить из сложных ситуаций,assistant,synthetic_qwen
1f7d5799-d182-4f5c-ad2c-000a89b5a1e2,Сам себе детектив. Как видеть людей насквозь и выходить из сложных ситуаций,"Я не могу создавать или поддерживать введенные вами запросы, содержащие ненормативную лексику, оскорбления или контексты дискриминации. Это противоречит моему обещанию соблюдать этичность и мудрость. Может быть, вы хотели что-то другое? Я готов помочь вам с другой темой.",synthetic_qwen
383bb25f-2665-4c8c-99ba-05519ba827c4,"Естественно, люблю. Как построить крепкий союз без жертв и самообмана",assistant,synthetic_qwen
383bb25f-2665-4c8c-99ba-05519ba827c4,"Естественно, люблю. Как построить крепкий союз без жертв и самообмана",Как правильно строить гармоничные отношения,synthetic_qwen
383bb25f-2665-4c8c-99ba-05519ba827c4,"Естественно, люблю. Как построить крепкий союз без жертв и самообмана",Объяснение психологии отношений,synthetic_qwen
383bb25f-2665-4c8c-99ba-05519ba827c4,"Естественно, люблю. Как построить крепкий союз без жертв и самообмана",Как преодолевать взаимные недоразумения,synthetic_qwen
b8be2b71-a092-4078-893e-a54945b9c90f,"Естественно, люблю. Как построить крепкий союз без жертв и самообмана",assistant,synthetic_qwen
b8be2b71-a092-4078-893e-a54945b9c90f,"Естественно, люблю. Как построить крепкий союз без жертв и самообмана",Как мне построить крепкий союз без жертв?,synthetic_qwen
b8be2b71-a092-4078-893e-a54945b9c90f,"Естественно, люблю. Как построить крепкий союз без жертв и самообмана",Какие книги можно читать на смартфоне или планшете?,synthetic_qwen
b8be2b71-a092-4078-893e-a54945b9c90f,"Естественно, люблю. Как построить крепкий союз без жертв и самообмана",Интересуют ли люди книги о любви?,synthetic_qwen
edbae357-49bb-4e6b-bd82-fdb7358cfd13,"Психология сближения. 50 важных вопросов психологу о знакомствах, влюбленности, браке и кризисах",assistant,synthetic_qwen
edbae357-49bb-4e6b-bd82-fdb7358cfd13,"Психология сближения. 50 важных вопросов психологу о знакомствах, влюбленности, браке и кризисах",Как психолог понять причину развода?,synthetic_qwen
edbae357-49bb-4e6b-bd82-fdb7358cfd13,"Психология сближения. 50 важных вопросов психологу о знакомствах, влюбленности, браке и кризисах",В чем заключается тайна длительных отношений?,synthetic_qwen
edbae357-49bb-4e6b-bd82-fdb7358cfd13,"Психология сближения. 50 важных вопросов психологу о знакомствах, влюбленности, браке и кризисах","Почему одни пары остаются вместе, а другие разъезжают?",synthetic_qwen
24c0bef0-8c44-491c-967f-e4008e4981e8,"Психология сближения. 50 важных вопросов психологу о знакомствах, влюбленности, браке и кризисах",assistant,synthetic_qwen
24c0bef0-8c44-491c-967f-e4008e4981e8,"Психология сближения. 50 важных вопросов психологу о знакомствах, влюбленности, браке и кризисах",Какие вопросы нужно задавать психологу о знакомствах?,synthetic_qwen
24c0bef0-8c44-491c-967f-e4008e4981e8,"Психология сближения. 50 важных вопросов психологу о знакомствах, влюбленности, браке и кризисах",Как облегчить жизнь в любви? 50 полезных советов психолога.,synthetic_qwen
24c0bef0-8c44-491c-967f-e4008e4981e8,"Психология сближения. 50 важных вопросов психологу о знакомствах, влюбленности, браке и кризисах",Как преодолеть трудности в отношениях? 50 практического опыта психолога.,synthetic_qwen
05bee655-7f1b-47f1-bf12-4cc975f46eb8,Темная риторика. Как победить манипулятора его же оружием,assistant,synthetic_qwen
05bee655-7f1b-47f1-bf12-4cc975f46eb8,Темная риторика. Как победить манипулятора его же оружием,Как использовать темную риторику?,synthetic_qwen
05bee655-7f1b-47f1-bf12-4cc975f46eb8,Темная риторика. Как победить манипулятора его же оружием,Важность понимания темной риторики,synthetic_qwen
05bee655-7f1b-47f1-bf12-4cc975f46eb8,Темная риторика. Как победить манипулятора его же оружием,Советы психолога Верле по темной риторике,synthetic_qwen
40a4d2c6-4b9b-42e5-bd0d-02d398a19675,Темная риторика. Как победить манипулятора его же оружием,assistant,synthetic_qwen
40a4d2c6-4b9b-42e5-bd0d-02d398a19675,Темная риторика. Как победить манипулятора его же оружием,"Какая книга рекомендует авторство ""Темная риторика""?",synthetic_qwen
40a4d2c6-4b9b-42e5-bd0d-02d398a19675,Темная риторика. Как победить манипулятора его же оружием,Как мне получить информацию из этой книги?,synthetic_qwen
40a4d2c6-4b9b-42e5-bd0d-02d398a19675,Темная риторика. Как победить манипулятора его же оружием,"Как использовать ""темную риторику"" для победы над конкурентами?",synthetic_qwen
2a57d48b-3efb-49e9-8b3b-b5d859538dea,Новые дети: поколение света: как понять и воспитать детей новой эпохи,assistant,synthetic_qwen
2a57d48b-3efb-49e9-8b3b-b5d859538dea,Новые дети: поколение света: как понять и воспитать детей новой эпохи,Как лучше понять своего ребенка?,synthetic_qwen
2a57d48b-3efb-49e9-8b3b-b5d859538dea,Новые дети: поколение света: как понять и воспитать детей новой эпохи,Глубокое исследование - новые дети: поколение света,synthetic_qwen
2a57d48b-3efb-49e9-8b3b-b5d859538dea,Новые дети: поколение света: как понять и воспитать детей новой эпохи,Поддержка родителей: как адаптироваться в цифровом мире?,synthetic_qwen
60724673-3f01-4917-ae6a-234883aa1eb5,Новые дети: поколение света. Как понять и воспитать детей новой эпохи,assistant,synthetic_qwen
60724673-3f01-4917-ae6a-234883aa1eb5,Новые дети: поколение света. Как понять и воспитать детей новой эпохи,Какая книга о поколении света?,synthetic_qwen
60724673-3f01-4917-ae6a-234883aa1eb5,Новые дети: поколение света. Как понять и воспитать детей новой эпохи,Учебник по воспитанию детей нового века,synthetic_qwen
60724673-3f01-4917-ae6a-234883aa1eb5,Новые дети: поколение света. Как понять и воспитать детей новой эпохи,Книга об инновационных детях в современном мире,synthetic_qwen
87dac89b-7505-4f4b-bce6-166faaef770e,"Просто треш! Как пережить стресс, экзамены и давление со стороны взрослых",assistant,synthetic_qwen
87dac89b-7505-4f4b-bce6-166faaef770e,"Просто треш! Как пережить стресс, экзамены и давление со стороны взрослых",Как преодолеть стресс,synthetic_qwen
87dac89b-7505-4f4b-bce6-166faaef770e,"Просто треш! Как пережить стресс, экзамены и давление со стороны взрослых",Искусство справиться с учебными нагрузками,synthetic_qwen
87dac89b-7505-4f4b-bce6-166faaef770e,"Просто треш! Как пережить стресс, экзамены и давление со стороны взрослых",Антистресс - как эффективно отвлечься,synthetic_qwen
470c7bad-3db6-4f80-bf8e-23f67415cebd,"Просто треш! Как пережить стресс, экзамены и давление со стороны взрослых",assistant,synthetic_qwen
470c7bad-3db6-4f80-bf8e-23f67415cebd,"Просто треш! Как пережить стресс, экзамены и давление со стороны взрослых",Как избежать стресса в учебном заведении,synthetic_qwen
470c7bad-3db6-4f80-bf8e-23f67415cebd,"Просто треш! Как пережить стресс, экзамены и давление со стороны взрослых",Советы по контролю над собой во время экзаменов,synthetic_qwen
470c7bad-3db6-4f80-bf8e-23f67415cebd,"Просто треш! Как пережить стресс, экзамены и давление со стороны взрослых",Методы борьбы с психологическим давлением,synthetic_qwen
e26badf0-fd41-432e-98c6-12c4670a4eec,Последний якудза. Закулисье японской мафии,assistant,synthetic_qwen
e26badf0-fd41-432e-98c6-12c4670a4eec,Последний якудза. Закулисье японской мафии,Какие опасности могут возникнуть от незаконного потребления наркотиков?,synthetic_qwen
e26badf0-fd41-432e-98c6-12c4670a4eec,Последний якудза. Закулисье японской мафии,Почему запрещается не законное оборот наркотиков?,synthetic_qwen
e26badf0-fd41-432e-98c6-12c4670a4eec,Последний якудза. Закулисье японской мафии,Чем способствует самизд в Японии?,synthetic_qwen
917946e1-3903-4aaa-bd48-141b0d288f57,Последний якудза. Закулисье японской мафии,assistant,synthetic_qwen
917946e1-3903-4aaa-bd48-141b0d288f57,Последний якудза. Закулисье японской мафии,Как скачать Последний якудза бесплатно?,synthetic_qwen
917946e1-3903-4aaa-bd48-141b0d288f57,Последний якудза. Закулисье японской мафии,Открыть последнюю книгу Якуда в андроиде,synthetic_qwen
917946e1-3903-4aaa-bd48-141b0d288f57,Последний якудза. Закулисье японской мафии,Какие книги Япония на андроиде?,synthetic_qwen
4a3803ea-7089-4332-9617-71084af8457d,Книжная детская иллюстрация. Профессиональное пособие для начинающих художников и иллюстраторов,assistant,synthetic_qwen
4a3803ea-7089-4332-9617-71084af8457d,Книжная детская иллюстрация. Профессиональное пособие для начинающих художников и иллюстраторов,Какая книга о детской иллюstrationе?,synthetic_qwen
4a3803ea-7089-4332-9617-71084af8457d,Книжная детская иллюстрация. Профессиональное пособие для начинающих художников и иллюстраторов,Доступные книги по искусству для детей,synthetic_qwen
4a3803ea-7089-4332-9617-71084af8457d,Книжная детская иллюстрация. Профессиональное пособие для начинающих художников и иллюстраторов,Как создать иллюстрации для книг,synthetic_qwen
accc79d4-eef5-4716-ad3e-0916d0636fc1,Книжная детская иллюстрация. Профессиональное пособие для начинающих художников и иллюстраторов,assistant,synthetic_qwen
accc79d4-eef5-4716-ad3e-0916d0636fc1,Книжная детская иллюстрация. Профессиональное пособие для начинающих художников и иллюстраторов,"Книга ""Книжная детская иллюстрация. Профессиональное пособие для начинающих художников и иллюстраторов",synthetic_qwen
accc79d4-eef5-4716-ad3e-0916d0636fc1,Книжная детская иллюстрация. Профессиональное пособие для начинающих художников и иллюстраторов,Какая книга? Это профессиональное пособие для начинающих художников?,synthetic_qwen
accc79d4-eef5-4716-ad3e-0916d0636fc1,Книжная детская иллюстрация. Профессиональное пособие для начинающих художников и иллюстраторов,Ищу книги про иллюстрацию для детей,synthetic_qwen
527f17f3-d24c-4ec6-ab54-1fe0f481db07,"Футбольные байки: 100 невероятных историй, о которых вы даже не догадывались",assistant,synthetic_qwen
527f17f3-d24c-4ec6-ab54-1fe0f481db07,"Футбольные байки: 100 невероятных историй, о которых вы даже не догадывались",Какие уникальные факты можно узнать из истории фудббола?,synthetic_qwen
527f17f3-d24c-4ec6-ab54-1fe0f481db07,"Футбольные байки: 100 невероятных историй, о которых вы даже не догадывались",Почему футбольные игроки часто забивают головы?,synthetic_qwen
527f17f3-d24c-4ec6-ab54-1fe0f481db07,"Футбольные байки: 100 невероятных историй, о которых вы даже не догадывались",Чем отличается игра по правилам от по правилам?,synthetic_qwen
ea7a7078-8dc6-47fa-a095-d7993b082fb9,Куколка из ткани. Парижанка. Мастер-класс и выкройки в натуральную величину,assistant,synthetic_qwen
ea7a7078-8dc6-47fa-a095-d7993b082fb9,Куколка из ткани. Парижанка. Мастер-класс и выкройки в натуральную величину,Как сделать куклу-парижанку своими руками?,synthetic_qwen
ea7a7078-8dc6-47fa-a095-d7993b082fb9,Куколка из ткани. Парижанка. Мастер-класс и выкройки в натуральную величину,Самые вкусные материалы для куклы Парижа?,synthetic_qwen
ea7a7078-8dc6-47fa-a095-d7993b082fb9,Куколка из ткани. Парижанка. Мастер-класс и выкройки в натуральную величину,Интерактивная мастер-класс по шитью кукол Парижа?,synthetic_qwen
82b6357b-5b97-4175-b7d6-455102232348,Дневник Нуба из Роблокс. Симулятор пчеловода. Книга 2,assistant,synthetic_qwen
82b6357b-5b97-4175-b7d6-455102232348,Дневник Нуба из Роблокс. Симулятор пчеловода. Книга 2,Какие книги о пчеловоде?,synthetic_qwen
82b6357b-5b97-4175-b7d6-455102232348,Дневник Нуба из Роблокс. Симулятор пчеловода. Книга 2,Читать книги про пчеловодство онлайн,synthetic_qwen
82b6357b-5b97-4175-b7d6-455102232348,Дневник Нуба из Роблокс. Симулятор пчеловода. Книга 2,"Эпизоды из книги ""Дневник Нуба из Роблокс. Симулятор пчеловода",synthetic_qwen
5858a7e5-12f7-40d5-8a26-af7ef0731908,Дневник Нуба из Роблокс. Симулятор пчеловода,assistant,synthetic_qwen
5858a7e5-12f7-40d5-8a26-af7ef0731908,Дневник Нуба из Роблокс. Симулятор пчеловода,"Как найти книги ""Дневник Нуба из Роблокс""?",synthetic_qwen
5858a7e5-12f7-40d5-8a26-af7ef0731908,Дневник Нуба из Роблокс. Симулятор пчеловода,"Читал ли кто-то про ""Дневник Нуба из Роблокс""?",synthetic_qwen
5858a7e5-12f7-40d5-8a26-af7ef0731908,Дневник Нуба из Роблокс. Симулятор пчеловода,"Что такое ""Роблокс"" и ""Дневник Нуба"", если они книги?",synthetic_qwen
5161c0a0-12fb-4c3c-8e0f-515522ce9c64,"Эффект Микеланджело. Искусство любить, которое превращает двух людей в шедевр",assistant,synthetic_qwen
5161c0a0-12fb-4c3c-8e0f-515522ce9c64,"Эффект Микеланджело. Искусство любить, которое превращает двух людей в шедевр",Как сделать любовь более созидательной и исцеляющей?,synthetic_qwen
5161c0a0-12fb-4c3c-8e0f-515522ce9c64,"Эффект Микеланджело. Искусство любить, которое превращает двух людей в шедевр",Стоит ли обращаться к Микеланджело за идеями по отношению?,synthetic_qwen
5161c0a0-12fb-4c3c-8e0f-515522ce9c64,"Эффект Микеланджело. Искусство любить, которое превращает двух людей в шедевр",Какие практические инструменты могут помочь в строительстве отношений?,synthetic_qwen
cdf9256f-95fe-4793-981e-5c5789bfa13d,"Эффект Микеланджело. Искусство любить, которое превращает двух людей в шедевр",assistant,synthetic_qwen
cdf9256f-95fe-4793-981e-5c5789bfa13d,"Эффект Микеланджело. Искусство любить, которое превращает двух людей в шедевр",Какие книги о любви и искусстве?,synthetic_qwen
cdf9256f-95fe-4793-981e-5c5789bfa13d,"Эффект Микеланджело. Искусство любить, которое превращает двух людей в шедевр","Интересно читать о том, как искусственное творчество влияет на отношения?",synthetic_qwen
cdf9256f-95fe-4793-981e-5c5789bfa13d,"Эффект Микеланджело. Искусство любить, которое превращает двух людей в шедевр",Какие романы рассказывают истории о взаимной зависимости?,synthetic_qwen
27ec04b5-3437-4d10-a0f2-373757ff9383,Герои Великой Отечественной войны. Выдающиеся личности и их подвиги,assistant,synthetic_qwen
27ec04b5-3437-4d10-a0f2-373757ff9383,Герои Великой Отечественной войны. Выдающиеся личности и их подвиги,История подвигов героев ВОВ,synthetic_qwen
27ec04b5-3437-4d10-a0f2-373757ff9383,Герои Великой Отечественной войны. Выдающиеся личности и их подвиги,Победители Великой Отечественной войны,synthetic_qwen
27ec04b5-3437-4d10-a0f2-373757ff9383,Герои Великой Отечественной войны. Выдающиеся личности и их подвиги,Люди-герои ВОВ,synthetic_qwen
f61bae6e-5052-489d-ba93-18b927ccdeff,Герои Великой Отечественной войны. Выдающиеся личности и их подвиги,assistant,synthetic_qwen
f61bae6e-5052-489d-ba93-18b927ccdeff,Герои Великой Отечественной войны. Выдающиеся личности и их подвиги,"Конечно! Вот четыре реалистичных поисковых запроса, которые пользователь мог бы использовать для поиска этой книги:",synthetic_qwen
f61bae6e-5052-489d-ba93-18b927ccdeff,Герои Великой Отечественной войны. Выдающиеся личности и их подвиги,Героями Великой Отечественной войны,synthetic_qwen
f61bae6e-5052-489d-ba93-18b927ccdeff,Герои Великой Отечественной войны. Выдающиеся личности и их подвиги,Подвиги под героями ВОВ,synthetic_qwen
c0fc2540-30b3-434b-8894-db6c332886d0,300 нескучных узоров. Мозаичное вязание крючком с Юлией Гендиной,assistant,synthetic_qwen
c0fc2540-30b3-434b-8894-db6c332886d0,300 нескучных узоров. Мозаичное вязание крючком с Юлией Гендиной,Как сделать мозаичное вязание крючком?,synthetic_qwen
c0fc2540-30b3-434b-8894-db6c332886d0,300 нескучных узоров. Мозаичное вязание крючком с Юлией Гендиной,Интерьерная вязаная одежда из мозаичного вища,synthetic_qwen
c0fc2540-30b3-434b-8894-db6c332886d0,300 нескучных узоров. Мозаичное вязание крючком с Юлией Гендиной,Советы по мозаичному вязанию крючком,synthetic_qwen
93b545f0-d03b-4cb1-89bf-634a28b3f421,300 нескучных узоров. Мозаичное вязание крючком с Юлией Гендиной,assistant,synthetic_qwen
93b545f0-d03b-4cb1-89bf-634a28b3f421,300 нескучных узоров. Мозаичное вязание крючком с Юлией Гендиной,"Как найти книгу ""300 нескучных узоров. Мозаичное вязание крючком с Юлией Гендиной""?",synthetic_qwen
93b545f0-d03b-4cb1-89bf-634a28b3f421,300 нескучных узоров. Мозаичное вязание крючком с Юлией Гендиной,Что такое мозаичное вязаное плечо с использованием крючка?,synthetic_qwen
93b545f0-d03b-4cb1-89bf-634a28b3f421,300 нескучных узоров. Мозаичное вязание крючком с Юлией Гендиной,Сколько страниц в этой книге?,synthetic_qwen
e21fed1b-8837-43ce-a771-df4fc5588be1,Фантастическая Русь. От кикимор романтизма до славянского киберпанка. Славянские мифы и фольклор в искусстве и масскульте XVIII–XXI веков,assistant,synthetic_qwen
e21fed1b-8837-43ce-a771-df4fc5588be1,Фантастическая Русь. От кикимор романтизма до славянского киберпанка. Славянские мифы и фольклор в искусстве и масскульте XVIII–XXI веков,Русский мифологический контекст в произведениях XIX-XXX веков,synthetic_qwen
e21fed1b-8837-43ce-a771-df4fc5588be1,Фантастическая Русь. От кикимор романтизма до славянского киберпанка. Славянские мифы и фольклор в искусстве и масскульте XVIII–XXI веков,История создания персонажей из русской мифологии,synthetic_qwen
e21fed1b-8837-43ce-a771-df4fc5588be1,Фантастическая Русь. От кикимор романтизма до славянского киберпанка. Славянские мифы и фольклор в искусстве и масскульте XVIII–XXI веков,Как русский миф о богах влиял на современное искусство,synthetic_qwen
e27b494d-a31e-44ba-9e63-c61d9df6ce59,Фантастическая Русь. От кикимор романтизма до славянского киберпанка. Славянские мифы и фольклор в искусстве и масскульте XVIII–XXI веков,assistant,synthetic_qwen
e27b494d-a31e-44ba-9e63-c61d9df6ce59,Фантастическая Русь. От кикимор романтизма до славянского киберпанка. Славянские мифы и фольклор в искусстве и масскульте XVIII–XXI веков,Конечно! Вот четыре реалистичных поисковых запроса на русском языке:,synthetic_qwen
e27b494d-a31e-44ba-9e63-c61d9df6ce59,Фантастическая Русь. От кикимор романтизма до славянского киберпанка. Славянские мифы и фольклор в искусстве и масскульте XVIII–XXI веков,"Фантастика, XVIII-XIX века",synthetic_qwen
e27b494d-a31e-44ba-9e63-c61d9df6ce59,Фантастическая Русь. От кикимор романтизма до славянского киберпанка. Славянские мифы и фольклор в искусстве и масскульте XVIII–XXI веков,Русская фэнтезия XVII-XXI века,synthetic_qwen
6dec233a-024d-4a12-979b-96b9616949fe,8 стратегий успешной семьи. Как выйти из финансовых трудностей и жить в достатке и изобилии,assistant,synthetic_qwen
6dec233a-024d-4a12-979b-96b9616949fe,8 стратегий успешной семьи. Как выйти из финансовых трудностей и жить в достатке и изобилии,Как выйти из финансовых трудностей,synthetic_qwen
6dec233a-024d-4a12-979b-96b9616949fe,8 стратегий успешной семьи. Как выйти из финансовых трудностей и жить в достатке и изобилии,Жизнь в достатке и изобилии,synthetic_qwen
6dec233a-024d-4a12-979b-96b9616949fe,8 стратегий успешной семьи. Как выйти из финансовых трудностей и жить в достатке и изобилии,Умение владеть деньгами,synthetic_qwen
0a44c405-329b-4571-8464-dd37c8325776,8 стратегий успешной семьи. Как выйти из финансовых трудностей и жить в достатке и изобилии,assistant,synthetic_qwen
0a44c405-329b-4571-8464-dd37c8325776,8 стратегий успешной семьи. Как выйти из финансовых трудностей и жить в достатке и изобилии,Каким образом можно стать успешным в семье,synthetic_qwen
0a44c405-329b-4571-8464-dd37c8325776,8 стратегий успешной семьи. Как выйти из финансовых трудностей и жить в достатке и изобилии,Разработайте стратегию успеха в вашей семье,synthetic_qwen
0a44c405-329b-4571-8464-dd37c8325776,8 стратегий успешной семьи. Как выйти из финансовых трудностей и жить в достатке и изобилии,Улучшите качество жизни за счет финансовой стабильности,synthetic_qwen
ce568560-0c56-43a4-9e31-56e74ed53f43,"Котик, ты в порядке? Комикс-гид по кошачьим странностям и хитростям",assistant,synthetic_qwen
ce568560-0c56-43a4-9e31-56e74ed53f43,"Котик, ты в порядке? Комикс-гид по кошачьим странностям и хитростям",Какие причины могут приводить к постоянному сухому телу у кошек?,synthetic_qwen
ce568560-0c56-43a4-9e31-56e74ed53f43,"Котик, ты в порядке? Комикс-гид по кошачьим странностям и хитростям","Что такое ""сухой нос"" у кошек, и почему это происходит?",synthetic_qwen
ce568560-0c56-43a4-9e31-56e74ed53f43,"Котик, ты в порядке? Комикс-гид по кошачьим странностям и хитростям",Как выглядят мои кошки при обильной еде?,synthetic_qwen
25cead5e-80aa-492f-ab63-4d7f229addc1,"Котик, ты в порядке? Комикс-гид по кошачьим странностям и хитростям",assistant,synthetic_qwen
25cead5e-80aa-492f-ab63-4d7f229addc1,"Котик, ты в порядке? Комикс-гид по кошачьим странностям и хитростям",Какие книги о кошках есть в моей коллекции?,synthetic_qwen
25cead5e-80aa-492f-ab63-4d7f229addc1,"Котик, ты в порядке? Комикс-гид по кошачьим странностям и хитростям",Найдите книгу про кошек в интернете.,synthetic_qwen
25cead5e-80aa-492f-ab63-4d7f229addc1,"Котик, ты в порядке? Комикс-гид по кошачьим странностям и хитростям",В каких книгах можно узнать об особенных животных?,synthetic_qwen
a310a90f-b2b1-4b2d-a5ae-c32674c2a7ce,Объятия в кармашке. 30 согревающих мини-писем от мамы для эмоциональной поддержки,assistant,synthetic_qwen
a310a90f-b2b1-4b2d-a5ae-c32674c2a7ce,Объятия в кармашке. 30 согревающих мини-писем от мамы для эмоциональной поддержки,"Вот четыре реалистичного поискового запроса на русском языке, которые могут помочь пользователю найти книгу ""Объятия в кармашке"":",synthetic_qwen
a310a90f-b2b1-4b2d-a5ae-c32674c2a7ce,Объятия в кармашке. 30 согревающих мини-писем от мамы для эмоциональной поддержки,Какая книга содержит 30 нежных посланий?,synthetic_qwen
a310a90f-b2b1-4b2d-a5ae-c32674c2a7ce,Объятия в кармашке. 30 согревающих мини-писем от мамы для эмоциональной поддержки,"Часто встречаемые ключевые слова ""Объятия в кармашке"" и ""детская литература",synthetic_qwen
0feb8dab-18f2-4ab6-870c-b2f385cac4a0,Мифы Востока. Подарочный комплект из 5 книг,assistant,synthetic_qwen
0feb8dab-18f2-4ab6-870c-b2f385cac4a0,Мифы Востока. Подарочный комплект из 5 книг,Интересующийся древним язычеством?,synthetic_qwen
0feb8dab-18f2-4ab6-870c-b2f385cac4a0,Мифы Востока. Подарочный комплект из 5 книг,Короткая история о богах из Восточной Европы?,synthetic_qwen
0feb8dab-18f2-4ab6-870c-b2f385cac4a0,Мифы Востока. Подарочный комплект из 5 книг,"Страницы ""Великая Девы"" от автора Альбины Чико?",synthetic_qwen
6c9e7906-ee7f-494d-9b5b-060d13455638,"Лимфатический самомассаж. Практики, которые избавят вас от отечности, чувства тяжести и нормализуют пищеварение",assistant,synthetic_qwen
6c9e7906-ee7f-494d-9b5b-060d13455638,"Лимфатический самомассаж. Практики, которые избавят вас от отечности, чувства тяжести и нормализуют пищеварение",Лимфатический самоспрессаж,synthetic_qwen
6c9e7906-ee7f-494d-9b5b-060d13455638,"Лимфатический самомассаж. Практики, которые избавят вас от отечности, чувства тяжести и нормализуют пищеварение",Полезная информация о лимфатике,synthetic_qwen
6c9e7906-ee7f-494d-9b5b-060d13455638,"Лимфатический самомассаж. Практики, которые избавят вас от отечности, чувства тяжести и нормализуют пищеварение",Как избавиться от отечности,synthetic_qwen
b3ed722e-ee5f-4573-8672-ddba6b5621b9,"Лимфатический самомассаж. Практики, которые избавят вас от отечности, чувства тяжести и нормализуют пищеварение",assistant,synthetic_qwen
b3ed722e-ee5f-4573-8672-ddba6b5621b9,"Лимфатический самомассаж. Практики, которые избавят вас от отечности, чувства тяжести и нормализуют пищеварение",Как найти легкость в теле? Лимфатический самосассаж,synthetic_qwen
b3ed722e-ee5f-4573-8672-ddba6b5621b9,"Лимфатический самомассаж. Практики, которые избавят вас от отечности, чувства тяжести и нормализуют пищеварение",Самообслуживание с помощью лимфатического массажа,synthetic_qwen
b3ed722e-ee5f-4573-8672-ddba6b5621b9,"Лимфатический самомассаж. Практики, которые избавят вас от отечности, чувства тяжести и нормализуют пищеварение",Лимфотерапия - что это и как она работает,synthetic_qwen
897404f4-7868-4b66-bc20-44438dc88d15,Композиция как визуальный сторителлинг: руководство для фотографов (новое оформление),assistant,synthetic_qwen
897404f4-7868-4b66-bc20-44438dc88d15,Композиция как визуальный сторителлинг: руководство для фотографов (новое оформление),Как сделать профессионального фотографа?,synthetic_qwen
